道路编号,设备编号,设备名称,部门编码,部门名称,坐标,启用时间,x坐标,y坐标
6.00022E+11,4.20503E+19,伍家-夷陵大道亚栈路口西向东,4.20503E+11,宜昌支队伍家大队,"111.31667,30.67598",2018/12/1,111.31667,30.67598
6.00022E+11,4.20503E+19,伍家-夷陵大道亚栈路口南向北,4.20503E+11,宜昌支队伍家大队,"111.31671,30.67572",2018/12/1,111.31671,30.67572
6.00022E+11,4.20503E+19,伍家-夷陵大道亚栈路口北向南,4.20503E+11,宜昌支队伍家大队,"111.31671,30.67572",2018/12/1,111.31671,30.67572
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.3257,30.6675",2018/12/1,111.3257,30.6675
6.00022E+11,4.20503E+19,伍家-夷陵大道港窑路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.31378,30.67793",2018/12/1,111.31378,30.67793
6.00012E+11,4.20503E+19,伍家-沿江大道港窑路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3129,30.67584",2018/12/1,111.3129,30.67584
6.00012E+11,4.20503E+19,伍家-沿江大道港窑路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.31256,30.67607",2018/12/1,111.31256,30.67607
6.00012E+11,4.20503E+19,伍家-沿江大道杨岔路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3198,30.67",2018/12/1,111.3198,30.67
6.00012E+11,4.20503E+19,伍家-沿江大道中南路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3239,30.6658",2018/12/1,111.3239,30.6658
6.00012E+11,4.20503E+19,伍家-沿江大道中南路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.3239,30.6658",2018/12/1,111.3239,30.6658
6.00612E+11,4.20502E+19,西坝-西坝路至喜大桥下环线西向东,4.20502E+11,宜昌支队葛洲坝大队,"111.27799,30.7128",2020/1/2,111.27799,30.7128
6.00312E+11,4.205E+19,高新-大连路珠海路口南向北,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口北向南,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口西向东,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口东向西,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口东向西卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路珠海路口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路深圳路口南向北,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路深圳路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2020/4/14,111.31787,30.69923
6.00312E+11,4.205E+19,高新-大连路深圳路口西向东,4.205E+11,宜昌支队高新区大队,"111.3148,30.69925",2020/4/14,111.3148,30.69925
6.00312E+11,4.205E+19,高新-大连路深圳路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.3148,30.69928",2020/4/14,111.3148,30.69928
6.00072E+11,4.20502E+19,西陵-体育场路胜利四路口南向北卡口,4.20502E+11,宜昌支队西陵大队,"111.30542,30.69814",2020/4/16,111.30542,30.69814
6.00312E+11,4.205E+19,高新-大连路北海路口南向北,4.205E+11,宜昌支队高新区大队,"111.33997,30.71549",2020/4/17,111.33997,30.71549
6.00312E+11,4.205E+19,高新-大连路北海路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.33997,30.7155",2020/4/17,111.33997,30.7155
6.00312E+11,4.205E+19,高新-大连路北海路口北向南,4.205E+11,宜昌支队高新区大队,"111.34011,30.71571",2020/4/17,111.34011,30.71571
6.00312E+11,4.205E+19,高新-大连路北海路口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.34011,30.71571",2020/4/17,111.34011,30.71571
6.00312E+11,4.205E+19,高新-大连路北海路口西向东,4.205E+11,宜昌支队高新区大队,"111.33993,30.71567",2020/4/17,111.33993,30.71567
6.00312E+11,4.205E+19,高新-大连路北海路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.33992,30.71567",2020/4/17,111.33992,30.71567
6.00341E+11,4.20502E+19,西陵-东山四路锦江大道口东向西,4.20502E+11,宜昌支队西陵大队,"111.3327,30.73898",2020/4/23,111.3327,30.73898
6.00072E+11,4.20502E+19,西陵-体育场路胜利四路口东向西,4.20502E+11,宜昌支队西陵大队,"111.3058,30.6983",2018/12/1,111.3058,30.6983
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.29993,30.70995",2020/5/7,111.29993,30.70995
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路南向北卡口,4.20502E+11,宜昌支队西陵大队,"111.29969,30.70996",2020/5/7,111.29969,30.70996
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.29987,30.71024",2020/5/7,111.29987,30.71024
7.00042E+11,4.20503E+19,伍家-柏临路八一路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.37002,30.6332",2020/5/9,111.37002,30.6332
7.00042E+11,4.20503E+19,伍家-柏临路八一路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3698,30.63256",2020/5/9,111.3698,30.63256
7.00042E+11,4.20503E+19,伍家-柏临路八一路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.36917,30.63351",2020/5/9,111.36917,30.63351
6.00341E+11,4.20503E+19,西陵-东山四路朝阳路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.3277,30.74883",2020/5/18,111.3277,30.74883
6.00341E+11,4.20503E+19,西陵-东山四路朝阳路口南向北卡口,4.20502E+11,宜昌支队西陵大队,"111.32725,30.74859",2020/5/18,111.32725,30.74859
6.00341E+11,4.20503E+19,西陵-东山四路锦江大道口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.33271,30.73926",2020/4/23,111.33271,30.73926
6.00341E+11,4.20503E+19,西陵-东山四路锦江大道口北向南,f40e813ad9364cf891bb595f7fbe6c7d,测试,"111.33265,30.73915",2020/5/25,111.33265,30.73915
702351015,4.20505E+19,点军-将军路银河路口西向东,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
6.00012E+11,4.20502E+19,西陵-沿江大道西陵一路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.27695,30.70212",2018/12/1,111.27695,30.70212
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵一路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.29185,30.70351",2018/12/1,111.29185,30.70351
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.283,30.7025",2018/12/1,111.283,30.7025
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口南向北卡口,4.20502E+11,宜昌支队西陵大队,"111.3109,30.6885",2018/12/1,111.3109,30.6885
6.00072E+11,4.20502E+19,西陵-体育场路绿萝路口东向西,4.20502E+11,宜昌支队西陵大队,"111.3023,30.706",2018/12/1,111.3023,30.706
6.00202E+11,4.20502E+19,西陵-云集路解放路口南向北,4.20502E+11,宜昌支队西陵大队,"111.28656,30.69606",2018/12/1,111.28656,30.69606
6.00202E+11,4.20502E+19,西陵-云集路解放路口北向南,4.20502E+11,宜昌支队西陵大队,"111.28656,30.69606",2018/12/1,111.28656,30.69606
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口北向南,4.20502E+11,宜昌支队西陵大队,"111.283,30.7025",2018/12/1,111.283,30.7025
6.00012E+11,4.20502E+19,西陵-沿江大道环城南路口北向南,4.20502E+11,宜昌支队西陵大队,"111.28183,30.69548",2018/12/1,111.28183,30.69548
6.00032E+11,4.20502E+19,西陵-东山大道西陵一路口南向北,4.20502E+11,宜昌支队西陵大队,"111.29609,30.70363",2018/4/29,111.29609,30.70363
6.00032E+11,4.20502E+19,西陵-东山大道云集路口南向北,4.20502E+11,宜昌支队西陵大队,"111.29712,30.70106",2019/11/25,111.29712,30.70106
6.00022E+11,4.20502E+19,西陵-夷陵大道云集路口东向西,4.20502E+11,宜昌支队西陵大队,"111.29369,30.69939",2018/2/11,111.29369,30.69939
6.00022E+11,4.20502E+19,西陵-夷陵大道云集路口南向北,4.20502E+11,宜昌支队西陵大队,"111.29343,30.69941",2018/2/11,111.29343,30.69941
6.00022E+11,4.20502E+19,西陵-夷陵大道云集路口北向南,4.20502E+11,宜昌支队西陵大队,"111.29343,30.69941",2018/2/11,111.29343,30.69941
7.00432E+11,4.20502E+19,西陵-山庄路卓越广场旁上坡南向北,4.20502E+11,宜昌支队西陵大队,"111.29831,30.6997",2019/11/25,111.29831,30.6997
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口北向南,4.20502E+11,宜昌支队西陵大队,"111.3109,30.6885",2018/12/1,111.3109,30.6885
600019005000,4.20502E+19,西陵-沿江大道市政府卡口东向西,4.20502E+11,宜昌支队西陵大队,"111.28596,30.69181",2017/1/12,111.28596,30.69181
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.31091,30.68895",2018/12/1,111.31091,30.68895
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口西向东卡口,4.20502E+11,宜昌支队西陵大队,"111.31091,30.68895",2018/12/1,111.31091,30.68895
6.00012E+11,4.20502E+19,西陵-沿江大道云集路口西向东卡口,4.20502E+11,宜昌支队西陵大队,"111.2837,30.6934",2018/12/1,111.2837,30.6934
6.00012E+11,4.20502E+19,西陵-沿江大道西陵一路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.2767,30.7018",2018/12/1,111.2767,30.7018
6.00212E+11,4.20502E+19,西陵-西陵一路珍珠路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.28714,30.70324",2018/12/1,111.28714,30.70324
7.00894E+11,4.20502E+19,西陵-大学路学海路口西向东,4.20502E+11,宜昌支队西陵大队,"111.31326,30.72426",2015/7/16,111.31326,30.72426
6.00853E+11,4.20502E+19,西陵-唐家湾路朝阳路口南向北,4.20502E+11,宜昌支队西陵大队,"111.32474,30.74717",2017/7/12,111.32474,30.74717
6.00853E+11,4.20502E+19,西陵-唐家湾路朝阳路口北向南,4.20502E+11,宜昌支队西陵大队,"111.32513,30.74744",2017/7/12,111.32513,30.74744
6.00042E+11,4.20502E+19,西陵-长江路唐家湾路口东向西,4.20502E+11,宜昌支队西陵大队,"111.32936,30.73584",2017/7/25,111.32936,30.73584
6.00042E+11,4.20502E+19,西陵-长江路唐家湾路口南向北,4.20502E+11,宜昌支队西陵大队,"111.3291,30.73589",2017/7/25,111.3291,30.73589
6.00042E+11,4.20502E+19,西陵-长江路唐家湾路口北向南,4.20502E+11,宜昌支队西陵大队,"111.32941,30.73624",2017/7/25,111.32941,30.73624
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路口西向东,4.20502E+11,宜昌支队西陵大队,"111.30003,30.70995",2019/1/1,111.30003,30.70995
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口南向北,4.20502E+11,宜昌支队平湖大队,"111.28709,30.71495",2018/12/1,111.28709,30.71495
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口北向南,4.20502E+11,宜昌支队平湖大队,"111.28736,30.71485",2018/12/1,111.28736,30.71485
6.00032E+11,4.20502E+19,平湖-东山大道东湖一路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29431,30.71351",2015/7/27,111.29431,30.71351
6.00032E+11,4.20502E+19,平湖-东山大道团结路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29359,30.71592",2015/7/24,111.29359,30.71592
6.00022E+11,4.20502E+19,平湖-夷陵大道樵湖二路口北向南,4.20502E+11,宜昌支队平湖大队,"111.29149,30.72142",2014/5/14,111.29149,30.72142
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.2979,30.6918",2018/12/1,111.2979,30.6918
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.29022,30.68966",2018/12/1,111.29022,30.68966
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口南向北,4.20503E+11,宜昌支队伍家大队,"111.3004,30.6875",2018/12/1,111.3004,30.6875
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口南向北,4.20503E+11,宜昌支队伍家大队,"111.2979,30.6918",2018/12/1,111.2979,30.6918
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口北向南,4.20503E+11,宜昌支队伍家大队,"111.2979,30.6918",2018/12/1,111.2979,30.6918
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口北向南,4.20503E+11,宜昌支队伍家大队,"111.30901,30.67896",2018/12/1,111.30901,30.67896
6.00032E+11,4.20503E+19,伍家-东山大道胜利四路口南向北,4.20503E+11,宜昌支队伍家大队,"111.3,30.69338",2015/7/27,111.3,30.69338
6.00032E+11,4.20503E+19,伍家-东山大道胜利四路口北向南,4.20503E+11,宜昌支队伍家大队,"111.3,30.69338",2015/7/27,111.3,30.69338
6.00032E+11,4.20503E+19,伍家-东山大道北山坡站东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.30224,30.69164",2019/1/1,111.30224,30.69164
6.05092E+11,4.20505E+19,V亭-正大路金岭路南向北卡口,4.20505E+11,宜昌支队V亭大队,"111.43128,30.5289",2019/11/25,111.43128,30.5289
6.00032E+11,4.20503E+19,伍家-东山大道石马坡站东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.30766,30.68619",2019/1/1,111.30766,30.68619
6.00032E+11,4.20503E+19,伍家-东山大道石马坡站西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.30766,30.68619",2019/1/1,111.30766,30.68619
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.3039,30.6819",2018/12/1,111.3039,30.6819
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.2982,30.6851",2018/12/1,111.2982,30.6851
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.29444,30.68723",2018/12/1,111.29444,30.68723
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.29361,30.68766",2018/12/1,111.29361,30.68766
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.30498,30.68382",2018/12/1,111.30498,30.68382
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.30026,30.68767",2018/12/1,111.30026,30.68767
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.30026,30.68767",2018/12/1,111.30026,30.68767
6.00032E+11,4.20503E+19,伍家-东山大道中南路站西向东,4.20503E+11,宜昌支队伍家大队,"111.327,30.6681",2015/8/17,111.327,30.6681
6.00032E+11,4.20503E+19,伍家-东山大道宝塔河站台西向东,4.20503E+11,宜昌支队伍家大队,"111.3317,30.6635",2015/8/17,111.3317,30.6635
6.00032E+11,4.20503E+19,伍家-东山大道艾家嘴站台东向西,4.20503E+11,宜昌支队伍家大队,"111.3374,30.6586",2015/8/17,111.3374,30.6586
6.00032E+11,4.20503E+19,伍家-东山大道运河公园站东向西,4.20503E+11,宜昌支队伍家大队,"111.31638,30.67896",2019/1/1,111.31638,30.67896
6.00032E+11,4.20503E+19,伍家-东山大道运河公园站西向东,4.20503E+11,宜昌支队伍家大队,"111.31638,30.67896",2019/1/1,111.31638,30.67896
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路口南向北,4.20502E+11,宜昌支队西陵大队,"111.29961,30.71",2019/1/1,111.29961,30.71
6.00222E+11,4.20502E+19,西陵-西陵二路城东大道口东向西,4.20502E+11,宜昌支队西陵大队,"111.31128,30.71285",2019/1/1,111.31128,30.71285
6.00072E+11,4.20502E+19,西陵-体育场路绿萝路口西向东,4.20502E+11,宜昌支队西陵大队,"111.3023,30.706",2018/12/1,111.3023,30.706
6.00032E+11,4.20502E+19,西陵-东山大道西陵二路口东向西,4.20502E+11,宜昌支队西陵大队,"111.29507,30.7083",2014/5/14,111.29507,30.7083
6.00032E+11,4.20502E+19,西陵-东山大道绿萝路站东向西,4.20502E+11,宜昌支队西陵大队,"111.29597,30.70606",2018/4/29,111.29597,30.70606
6.00032E+11,4.20502E+19,西陵-东山大道绿萝路站西向东,4.20502E+11,宜昌支队西陵大队,"111.29559,30.70673",2018/4/29,111.29559,30.70673
6.00222E+11,4.20502E+19,西陵-西陵二路珍珠路口东向西,4.20502E+11,宜昌支队西陵大队,"111.2864,30.7089",2019/11/25,111.2864,30.7089
6.00222E+11,4.20502E+19,西陵-西陵二路珍珠路口西向东,4.20502E+11,宜昌支队西陵大队,"111.2864,30.7089",2019/11/25,111.2864,30.7089
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵二路口西向东,4.20502E+11,宜昌支队西陵大队,"111.2916,30.7087",2019/11/25,111.2916,30.7087
6.00072E+11,4.20502E+19,西陵-体育场路绿萝路口南向北,4.20502E+11,宜昌支队西陵大队,"111.3025,30.7059",2018/12/1,111.3025,30.7059
6.00222E+11,4.20502E+19,西陵-西陵二路城东大道口西向东,4.20502E+11,宜昌支队西陵大队,"111.31106,30.71305",2019/1/1,111.31106,30.71305
6.00012E+11,4.20502E+19,西陵-沿江大道西陵二路口北向南,4.20502E+11,宜昌支队西陵大队,"111.28042,30.71132",2019/11/25,111.28042,30.71132
6.00222E+11,4.20502E+19,西陵-西陵二路珍珠路口南向北,4.20502E+11,宜昌支队西陵大队,"111.2864,30.7089",2019/11/25,111.2864,30.7089
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵二路口南向北,4.20502E+11,宜昌支队西陵大队,"111.2916,30.7087",2019/11/25,111.2916,30.7087
6.00032E+11,4.20502E+19,西陵-东山大道西陵二路口南向北,4.20502E+11,宜昌支队西陵大队,"111.29532,30.70841",2014/5/14,111.29532,30.70841
6.00991E+11,4.20502E+19,西陵-至喜长江大桥卡口(测速)南向北,4.20502E+11,宜昌支队西陵大队,"111.26433,30.71334",2017/12/21,111.26433,30.71334
6.00991E+11,4.20502E+19,西陵-至喜长江大桥卡口(测速)北向南,4.20502E+11,宜昌支队西陵大队,"111.26432,30.71344",2017/12/21,111.26432,30.71344
7.00894E+11,4.20502E+19,西陵-大学路云深路口东向西,4.20502E+11,宜昌支队西陵大队,"111.31311,30.71975",2015/7/16,111.31311,30.71975
7.00894E+11,4.20502E+19,西陵-大学路学海路口东向西,4.20502E+11,宜昌支队西陵大队,"111.31326,30.72426",2015/7/16,111.31326,30.72426
6.00222E+11,4.20502E+19,西陵-西陵二路城东大道口北向南,4.20502E+11,宜昌支队西陵大队,"111.31142,30.71305",2019/1/1,111.31142,30.71305
6.00242E+11,4.20502E+19,西陵-大学路求索路口东向西,4.20502E+11,宜昌支队西陵大队,"111.31323,30.72201",2019/11/25,111.31323,30.72201
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵二路口北向南,4.20502E+11,宜昌支队西陵大队,"111.2916,30.7087",2019/11/25,111.2916,30.7087
6.00242E+11,4.20502E+19,西陵-大学路求索路口西向东,4.20502E+11,宜昌支队西陵大队,"111.31323,30.72201",2019/11/25,111.31323,30.72201
6.00242E+11,4.20502E+19,西陵-大学路云林路口西向东,4.20502E+11,宜昌支队西陵大队,"111.31434,30.72813",2019/11/25,111.31434,30.72813
6.00672E+11,4.20502E+19,西坝-桥头路建设路口东向西,4.20502E+11,宜昌支队葛洲坝大队,"111.27847,30.71817",2016/9/21,111.27847,30.71817
6.00672E+11,4.20502E+19,西坝-桥头路建设路口西向东,4.20502E+11,宜昌支队葛洲坝大队,"111.27847,30.71817",2016/9/21,111.27847,30.71817
6.00672E+11,4.20502E+19,西坝-桥头路建设路口南向北,4.20502E+11,宜昌支队葛洲坝大队,"111.27887,30.7183",2016/9/21,111.27887,30.7183
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口北向南,4.20502E+11,宜昌支队平湖大队,"111.29156,30.71349",2018/12/1,111.29156,30.71349
8.00041E+11,4.20502E+19,西陵-刘家大堰小区出口北向南,4.20502E+11,宜昌支队西陵大队,"111.29584,30.71123",2020/1/6,111.29584,30.71123
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口北向南,4.20502E+11,宜昌支队平湖大队,"111.29154,30.71607",2018/12/1,111.29154,30.71607
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口东向西,4.20503E+11,宜昌支队伍家大队,"111.29032,30.68951",2018/12/1,111.29032,30.68951
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口西向东,4.20503E+11,宜昌支队伍家大队,"111.29005,30.68957",2018/12/1,111.29005,30.68957
6.00032E+11,4.20503E+19,伍家-东山大道胜利四路口西向东,4.20503E+11,宜昌支队伍家大队,"111.2998,30.69394",2015/7/27,111.2998,30.69394
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口北向南,4.20503E+11,宜昌支队伍家大队,"111.30409,30.68212",2018/12/1,111.30409,30.68212
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口北向南,4.20503E+11,宜昌支队伍家大队,"111.29841,30.68536",2018/12/1,111.29841,30.68536
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口南向北,4.20503E+11,宜昌支队伍家大队,"111.3052,30.6836",2018/12/1,111.3052,30.6836
6.00112E+11,4.205E+19,高新-港窑路珠海路口东向西,4.205E+11,宜昌支队高新区大队,"111.32841,30.69993",2018/12/1,111.32841,30.69993
6.00112E+11,4.205E+19,高新-港窑路珠海路口西向东,4.205E+11,宜昌支队高新区大队,"111.32841,30.69993",2018/12/1,111.32841,30.69993
6.00112E+11,4.205E+19,高新-港窑路珠海路口南向北,4.205E+11,宜昌支队高新区大队,"111.32814,30.69948",2018/12/1,111.32814,30.69948
6.00112E+11,4.205E+19,高新-港窑路珠海路口北向南,4.205E+11,宜昌支队高新区大队,"111.32814,30.69948",2018/12/1,111.32814,30.69948
6.00312E+11,4.205E+19,高新-城东大道大连路口东向西,4.205E+11,宜昌支队高新区大队,"111.31766,30.69912",2018/12/1,111.31766,30.69912
6.00312E+11,4.205E+19,高新-城东大道大连路口西向东,4.205E+11,宜昌支队高新区大队,"111.31766,30.69912",2018/12/1,111.31766,30.69912
6.00112E+11,4.205E+19,高新-城东大道港窑路口东向西,4.205E+11,宜昌支队高新区大队,"111.31876,30.68803",2018/12/1,111.31876,30.68803
6.00112E+11,4.205E+19,高新-城东大道港窑路口西向东,4.205E+11,宜昌支队高新区大队,"111.31876,30.68803",2018/12/1,111.31876,30.68803
